Airport,Date/time,Wind_direction,Wind_speed,Gust_speed,QNH
ENOL,291020Z,110,15,,0986
ENOL,291050Z,100,14,,0986
ENOL,291120Z,120,16,,0986
ENOL,291150Z,120,15,,0987
ENOL,291220Z,120,15,,0987
ENOL,291250Z,120,16,,0987
ENOL,291320Z,130,16,,0987
ENOL,291350Z,120,15,,0987
ENOL,291420Z,120,9,,0987
ENOL,291450Z,120,9,,0988
ENOL,291520Z,110,11,,0988
ENOL,291550Z,110,10,,0988
ENOL,291620Z,100,8,,0988
ENOL,291650Z,90,8,,0988
ENOL,291720Z,100,9,,0988
ENOL,291750Z,100,7,,0988
ENOL,291820Z,100,8,,0989
ENOL,291850Z,100,8,,0989
ENOL,291920Z,100,7,,0989
ENOL,291950Z,110,9,,0989
ENOL,292020Z,110,9,,0989
ENOL,292050Z,110,8,,0990
ENOL,292120Z,120,9,,0990
ENOL,292150Z,110,9,,0990
ENOL,292220Z,110,10,,0990
ENOL,292250Z,110,10,,0990
ENOL,292320Z,110,10,,0991
ENOL,292350Z,110,9,,0991
ENOL,300020Z,120,11,,0991
ENOL,300050Z,120,11,,0991
ENOL,300120Z,120,11,,0992
ENOL,300150Z,120,11,,0992
ENOL,300220Z,120,12,,0992
ENOL,300250Z,120,10,,0993
ENOL,300320Z,120,9,,0993
ENOL,300350Z,130,6,,0993
ENOL,300420Z,130,7,,0994
ENOL,300450Z,110,6,,0994
ENOL,300520Z,100,7,,0994
ENOL,300550Z,120,8,,0995
ENOL,300620Z,110,9,,0995
ENOL,300650Z,120,6,,0996
ENOL,300720Z,130,7,,0996
ENOL,300750Z,120,7,,0996
ENOL,300820Z,120,7,,0996
ENOL,300850Z,120,8,,0997
ENOL,300920Z,130,9,,0997
ENOL,300950Z,110,9,,0997
ENOL,301020Z,100,9,,0997
ENOL,301050Z,110,9,,0997
ENOL,301120Z,110,7,,0997
ENOL,301150Z,110,6,,0997
ENOL,301220Z,130,6,,0998
ENOL,301250Z,110,5,,0998
ENOL,301320Z,110,7,,0998
ENOL,301350Z,140,8,,0997
ENOL,301420Z,130,9,,0997
ENOL,301450Z,130,9,,0997
ENOL,301520Z,140,9,,0998
ENOL,301550Z,130,9,,0998
ENOL,301620Z,110,6,,0998
ENOL,301650Z,100,5,,0998
ENOL,301720Z,110,6,,0999
ENOL,301750Z,120,5,,0999
ENOL,301820Z,110,5,,0999
ENOL,301850Z,120,8,,0999
ENOL,301920Z,100,8,,1000
ENOL,301950Z,110,8,,1000
ENOL,302020Z,150,6,,1000
ENOL,302050Z,110,4,,1000
ENOL,302120Z,90,6,,1000
ENOL,302150Z,110,6,,1000
ENOL,302220Z,130,4,,1001
ENOL,302250Z,100,2,,1001
ENOL,302320Z,110,3,,1001
ENOL,302350Z,100,8,,1001
ENOL,310020Z,110,2,,1001
ENOL,310050Z,90,8,,1001
ENOL,310120Z,110,9,,1001
ENOL,310150Z,100,7,,1001
ENOL,310220Z,110,7,,1001
ENOL,310250Z,110,9,,1001
ENOL,310320Z,100,7,,1001
ENOL,310350Z,120,10,,1001
ENOL,310420Z,110,8,,1000
ENOL,310450Z,100,9,,1000
ENOL,310520Z,120,8,,1000
ENOL,310550Z,120,12,,1000
ENOL,310620Z,100,10,,1000
ENOL,310650Z,110,8,,1000
ENOL,310720Z,100,9,,0999
ENOL,310750Z,130,9,,0999
ENOL,310820Z,120,9,,0999
ENOL,310850Z,130,11,,0999
ENOL,310920Z,120,9,,0999
ENOL,310950Z,140,11,,0999
ENOL,311020Z,130,9,,0999
ENOL,311050Z,130,11,,0999
ENOL,311120Z,130,9,,0999
ENOL,311150Z,120,7,,0999
ENOL,311220Z,130,6,,0999
ENOL,311250Z,140,6,,0999
ENOL,311320Z,150,5,,0999
ENOL,311350Z,150,3,,0999
ENOL,311420Z,170,3,,0999
ENOL,311450Z,240,1,,0999
ENOL,311520Z,260,3,,0999
ENOL,311620Z,280,7,,1000
ENOL,311650Z,270,9,,1000
ENOL,311720Z,290,9,,1000
ENOL,311750Z,310,8,,1000
ENOL,311820Z,320,8,,1000
ENOL,311850Z,330,10,,1000
ENOL,311920Z,330,10,,1001
ENOL,311950Z,330,9,,1001
ENOL,312020Z,330,8,,1002
ENOL,312050Z,330,10,,1002
ENOL,312120Z,320,9,,1002
ENOL,312150Z,320,7,,1002
ENOL,312220Z,320,5,,1003
ENOL,312250Z,330,5,,1003
ENOL,312320Z,330,7,,1003
ENOL,312350Z,330,8,,1003
april missing
ENOL,010020Z,140,11,,1026
ENOL,010050Z,120,11,,1025
ENOL,010120Z,130,13,,1025
ENOL,010150Z,130,13,,1026
ENOL,010220Z,130,12,,1026
ENOL,010250Z,130,13,,1025
ENOL,010320Z,140,15,,1025
ENOL,010350Z,140,15,,1025
ENOL,010420Z,120,10,,1025
ENOL,010450Z,130,19,,1025
ENOL,010520Z,130,12,,1025
ENOL,010550Z,130,13,,1025
ENOL,010620Z,130,16,,1025
ENOL,010650Z,140,13,,1024
ENOL,010720Z,130,13,,1024
ENOL,010750Z,140,13,,1024
ENOL,010820Z,130,17,,1024
ENOL,010850Z,140,15,,1024
ENOL,010920Z,140,15,,1024
ENOL,010930Z,140,15,,1024
ENOL,010950Z,140,14,,1024
ENOL,011020Z,140,14,,1023
ENOL,011050Z,140,13,,1023
ENOL,011120Z,130,12,,1023
ENOL,011150Z,130,11,,1023
ENOL,011220Z,130,8,,1023
ENOL,011250Z,100,5,,1023
ENOL,011320Z,0,3,,1023
ENOL,011350Z,120,4,,1022
ENOL,011420Z,310,4,,1022
ENOL,011450Z,340,5,,1022
ENOL,011520Z,330,4,,1022
ENOL,011550Z,350,5,,1022
ENOL,011620Z,360,6,,1022
ENOL,011650Z,340,6,,1022
ENOL,011720Z,340,5,,1022
ENOL,011750Z,10,3,,1022
ENOL,011820Z,300,3,,1022
ENOL,011850Z,240,2,,1022
ENOL,011950Z,0,0,,1022
ENOL,012020Z,230,3,,1022
ENOL,012050Z,0,0,,1022
ENOL,012120Z,0,1,,1022
ENOL,012150Z,80,4,,1022
ENOL,012220Z,120,5,,1022
ENOL,012250Z,110,7,,1022
ENOL,012320Z,110,6,,1022
ENOL,012350Z,110,6,,1022
ENOL,020020Z,110,5,,1022
ENOL,020050Z,110,6,,1022
ENOL,020120Z,110,5,,1022
ENOL,020150Z,100,6,,1022
ENOL,020220Z,90,8,,1022
ENOL,020250Z,90,6,,1022
ENOL,020320Z,100,7,,1022
ENOL,020350Z,100,7,,1022
ENOL,020420Z,90,8,,1022
ENOL,020450Z,100,6,,1022
ENOL,020520Z,110,7,,1022
ENOL,020550Z,100,7,,1022
ENOL,020620Z,110,7,,1022
ENOL,020650Z,110,8,,1022
ENOL,020720Z,100,7,,1022
ENOL,020750Z,120,7,,1022
ENOL,020820Z,120,6,,1022
ENOL,020850Z,0,3,,1022
ENOL,020920Z,0,2,,1022
ENOL,020950Z,350,7,,1022
ENOL,021020Z,330,9,,1021
ENOL,021050Z,340,9,,1022
ENOL,021120Z,340,11,,1022
ENOL,021150Z,340,13,,1021
ENOL,021220Z,340,13,,1021
ENOL,021250Z,340,12,,1021
ENOL,021320Z,350,12,,1021
ENOL,021350Z,350,15,,1021
ENOL,021420Z,340,12,,1021
ENOL,021450Z,350,14,,1021
ENOL,021520Z,350,11,,1021
ENOL,021550Z,350,12,,1020
ENOL,021620Z,350,11,,1020
ENOL,021650Z,350,8,,1020
ENOL,021720Z,340,8,,1020
ENOL,021750Z,330,11,,1020
ENOL,021820Z,340,11,,1020
ENOL,021850Z,340,11,,1020
ENOL,021920Z,350,11,,1020
ENOL,021950Z,340,8,,1020
ENOL,022020Z,340,5,,1020
ENOL,022050Z,10,5,,1020
ENOL,022120Z,100,3,,1020
ENOL,022150Z,0,0,,1021
ENOL,022220Z,130,2,,1021
ENOL,022250Z,140,2,,1020
ENOL,022320Z,120,2,,1020
ENOL,022350Z,100,3,,1020
ENOL,030020Z,100,4,,1020
ENOL,030050Z,110,4,,1020
ENOL,030120Z,110,3,,1020
ENOL,030150Z,120,3,,1020
ENOL,030220Z,80,3,,1020
ENOL,030250Z,70,3,,1019
ENOL,030320Z,40,3,,1019
ENOL,030350Z,70,2,,1019
ENOL,030420Z,150,3,,1019
ENOL,030450Z,90,2,,1019
ENOL,030520Z,80,3,,1019
ENOL,030550Z,110,3,,1019
ENOL,030620Z,100,3,,1019
ENOL,030650Z,120,4,,1019
ENOL,030720Z,90,2,,1019
ENOL,030750Z,0,2,,1019
ENOL,030820Z,340,6,,1019
ENOL,030850Z,340,6,,1019
ENOL,030920Z,340,12,,1019
ENOL,030950Z,320,11,,1019
ENOL,031020Z,340,10,,1019
ENOL,031050Z,340,10,,1018
ENOL,031120Z,340,10,,1018
ENOL,031150Z,350,12,,1018
ENOL,031220Z,350,16,,1018
ENOL,031250Z,350,16,,1018
ENOL,031320Z,350,15,,1018
ENOL,031350Z,350,12,,1018
ENOL,031420Z,350,14,,1018
ENOL,031450Z,350,13,,1018
ENOL,031520Z,350,15,,1018
ENOL,031550Z,350,13,,1018
ENOL,031620Z,350,10,,1018
ENOL,031650Z,330,9,,1018
ENOL,031720Z,350,13,,1017
ENOL,031750Z,350,12,,1017
ENOL,031820Z,360,12,,1017
ENOL,031850Z,360,9,,1018
ENOL,031920Z,360,7,,1017
ENOL,031950Z,10,7,,1018
ENOL,032020Z,50,3,,1018
ENOL,032050Z,30,3,,1018
ENOL,032120Z,40,2,,1017
ENOL,032150Z,0,1,,1017
ENOL,032220Z,50,2,,1018
ENOL,032250Z,0,2,,1018
ENOL,032320Z,60,3,,1017
ENOL,032350Z,60,4,,1017
ENOL,040020Z,50,3,,1017
ENOL,040050Z,50,3,,1017
ENOL,040120Z,70,3,,1017
ENOL,040150Z,130,3,,1017
ENOL,040220Z,0,2,,1017
ENOL,040250Z,40,4,,1016
ENOL,040320Z,70,3,,1016
ENOL,040350Z,70,3,,1016
ENOL,040420Z,0,2,,1016
ENOL,040450Z,0,2,,1016
ENOL,040520Z,0,3,,1016
ENOL,040550Z,0,3,,1016
ENOL,040620Z,0,2,,1016
ENOL,040650Z,0,3,,1016
ENOL,040720Z,100,4,,1016
ENOL,040750Z,110,4,,1015
ENOL,040820Z,0,3,,1015
ENOL,040850Z,350,8,,1015
ENOL,040920Z,340,9,,1015
ENOL,040950Z,340,10,,1015
ENOL,041020Z,340,8,,1015
ENOL,041050Z,340,9,,1014
ENOL,041120Z,350,10,,1014
ENOL,041150Z,340,10,,1014
ENOL,041220Z,350,11,,1014
ENOL,041220Z,350,11,,1014
ENOL,041250Z,350,12,,1014
ENOL,041320Z,350,13,,1013
ENOL,041350Z,350,13,,1013
ENOL,041420Z,350,14,,1013
ENOL,041450Z,360,14,,1013
ENOL,041520Z,360,13,,1013
ENOL,041550Z,360,10,,1012
ENOL,041620Z,360,12,,1012
ENOL,041650Z,360,12,,1012
ENOL,041720Z,350,10,,1012
ENOL,041750Z,350,9,,1012
ENOL,041820Z,350,8,,1012
ENOL,041850Z,340,6,,1012
ENOL,041920Z,350,7,,1012
ENOL,041950Z,350,6,,1012
ENOL,042020Z,350,6,,1012
ENOL,042050Z,360,6,,1012
ENOL,042120Z,60,3,,1012
ENOL,042150Z,100,3,,1012
ENOL,042220Z,110,4,,1012
ENOL,042250Z,110,3,,1012
ENOL,042320Z,110,3,,1012
ENOL,042350Z,120,3,,1012
ENOL,050020Z,80,2,,1011
ENOL,050050Z,60,2,,1011
ENOL,050120Z,60,3,,1011
ENOL,050150Z,60,4,,1011
ENOL,050220Z,90,2,,1011
ENOL,050250Z,60,2,,1011
ENOL,050320Z,60,2,,1010
ENOL,050350Z,20,3,,1011
ENOL,050420Z,60,3,,1010
ENOL,050450Z,50,4,,1010
ENOL,050520Z,50,5,,1010
ENOL,050550Z,80,5,,1010
ENOL,050620Z,90,5,,1010
ENOL,050650Z,80,3,,1010
ENOL,050720Z,90,4,,1010
ENOL,050750Z,80,4,,1010
ENOL,050820Z,340,8,,1009
ENOL,050850Z,340,7,,1009
ENOL,050920Z,350,8,,1009
ENOL,050950Z,340,9,,1009
ENOL,051020Z,350,11,,1009
ENOL,051050Z,350,11,,1009
ENOL,051120Z,350,12,,1008
ENOL,051150Z,340,11,,1008
ENOL,051220Z,350,13,,1008
ENOL,051250Z,350,13,,1008
ENOL,051320Z,350,13,,1008
ENOL,051350Z,350,13,,1007
ENOL,051420Z,350,14,,1007
ENOL,051450Z,350,13,,1007
ENOL,051520Z,350,11,,1007
ENOL,051550Z,350,12,,1007
ENOL,051620Z,350,11,,1007
ENOL,051650Z,350,9,,1007
ENOL,051720Z,350,8,,1007
ENOL,051750Z,350,8,,1007
ENOL,051820Z,350,6,,1007
ENOL,051850Z,0,3,,1007
ENOL,051920Z,230,2,,1007
ENOL,051950Z,210,4,,1007
ENOL,052020Z,180,4,,1007
ENOL,052050Z,170,3,,1007
ENOL,052120Z,190,3,,1007
ENOL,052150Z,150,3,,1007
ENOL,052220Z,160,3,,1007
ENOL,052250Z,120,2,,1007
ENOL,052320Z,110,3,,1007
ENOL,052350Z,90,6,,1007
ENOL,060020Z,100,6,,1007
ENOL,060050Z,100,6,,1007
ENOL,060120Z,100,6,,1007
ENOL,060150Z,90,6,,1007
ENOL,060220Z,70,6,,1007
ENOL,060250Z,80,8,,1007
ENOL,060320Z,80,8,,1008
ENOL,060350Z,90,8,,1008
ENOL,060420Z,80,6,,1008
ENOL,060450Z,90,8,,1008
ENOL,060520Z,100,8,,1008
ENOL,060550Z,110,9,,1008
ENOL,060620Z,110,11,,1008
ENOL,060650Z,110,11,,1008
ENOL,060720Z,110,11,,1009
ENOL,060750Z,100,11,,1009
ENOL,060820Z,130,10,,1009
ENOL,060850Z,110,9,,1009
ENOL,060920Z,120,8,,1009
ENOL,060950Z,130,9,,1009
ENOL,061020Z,130,10,,1009
ENOL,061050Z,120,12,,1009
ENOL,061120Z,130,11,,1009
ENOL,061150Z,120,12,,1010
ENOL,061220Z,110,13,,1010
ENOL,061250Z,120,13,,1010
ENOL,061320Z,120,13,,1010
ENOL,061350Z,110,15,,1010
ENOL,061420Z,110,14,,1010
ENOL,061450Z,110,14,,1011
ENOL,061520Z,110,14,,1011
ENOL,061550Z,120,14,,1011
ENOL,061620Z,120,13,,1011
ENOL,061650Z,120,14,,1011
ENOL,061720Z,120,13,,1012
ENOL,061750Z,120,12,,1012
ENOL,061820Z,120,12,,1012
ENOL,061850Z,120,13,,1012
ENOL,061850Z,120,13,,1012
ENOL,061920Z,130,13,,1013
ENOL,061950Z,120,11,,1013
ENOL,062020Z,110,11,,1013
ENOL,062050Z,110,11,,1013
ENOL,062120Z,110,11,,1013
ENOL,062150Z,120,11,,1014
ENOL,062220Z,130,10,,1014
ENOL,062250Z,140,10,,1015
ENOL,062320Z,250,8,,1015
ENOL,062350Z,240,6,,1015
ENOL,070020Z,240,5,,1016
ENOL,070040Z,230,5,,1016
ENOL,070050Z,230,5,,1016
ENOL,070120Z,240,9,,1016
ENOL,070150Z,240,8,,1017
ENOL,070220Z,230,9,,1017
ENOL,070250Z,220,9,,1017
ENOL,070320Z,220,9,,1017
ENOL,070350Z,220,9,,1017
ENOL,070420Z,230,8,,1017
ENOL,070450Z,230,7,,1018
ENOL,070520Z,240,7,,1018
ENOL,070550Z,250,5,,1018
ENOL,070620Z,260,4,,1018
ENOL,070650Z,250,8,,1018
ENOL,070720Z,240,7,,1018
ENOL,070750Z,230,7,,1019
ENOL,070820Z,220,7,,1019
ENOL,070850Z,220,6,,1019
ENOL,070920Z,220,7,,1019
ENOL,070950Z,220,8,,1019
ENOL,071020Z,230,8,,1019
ENOL,071050Z,220,9,,1019
ENOL,071120Z,220,10,,1019
ENOL,071150Z,220,10,,1020
ENOL,071220Z,220,10,,1020
ENOL,071250Z,220,9,,1020
ENOL,071320Z,220,9,,1020
ENOL,071350Z,240,7,,1020
ENOL,071420Z,230,5,,1020
ENOL,071450Z,230,6,,1020
ENOL,071520Z,240,6,,1020
ENOL,071550Z,230,11,,1020
ENOL,071620Z,230,8,,1020
ENOL,071650Z,240,7,,1020
ENOL,071720Z,240,8,,1020
ENOL,071750Z,270,9,,1020
ENOL,071820Z,270,12,,1020
ENOL,071850Z,270,10,,1021
ENOL,071920Z,260,9,,1021
ENOL,071950Z,260,10,,1021
ENOL,072020Z,270,11,,1021
ENOL,072050Z,260,11,,1021
ENOL,072120Z,270,17,,1021
ENOL,072150Z,270,12,,1022
ENOL,072220Z,270,11,,1022
ENOL,072250Z,280,11,,1022
ENOL,072320Z,270,12,,1022
ENOL,072350Z,270,12,,1022
ENOL,080020Z,270,12,,1022
ENOL,080050Z,270,10,,1023
ENOL,080120Z,270,11,,1023
ENOL,080150Z,270,11,,1023
ENOL,080220Z,280,11,,1023
ENOL,080250Z,280,8,,1023
ENOL,080320Z,280,8,,1024
ENOL,080350Z,260,7,,1024
ENOL,080420Z,270,7,,1024
ENOL,080450Z,280,9,,1024
ENOL,080520Z,270,8,,1024
ENOL,080550Z,260,8,,1025
ENOL,080620Z,260,8,,1025
ENOL,080650Z,270,10,,1025
ENOL,080720Z,270,10,,1025
ENOL,080750Z,270,11,,1025
ENOL,080820Z,280,9,,1025
ENOL,080850Z,290,8,,1025
ENOL,080920Z,280,7,,1025
ENOL,080950Z,290,7,,1025
ENOL,081020Z,300,6,,1025
ENOL,081050Z,280,5,,1025
ENOL,081120Z,290,5,,1025
ENOL,081150Z,360,6,,1025
ENOL,081220Z,350,5,,1025
ENOL,081250Z,360,5,,1025
ENOL,081320Z,340,4,,1024
ENOL,081350Z,0,2,,1024
ENOL,081420Z,320,5,,1024
ENOL,081450Z,340,6,,1024
ENOL,081520Z,340,6,,1023
ENOL,081550Z,340,5,,1023
ENOL,081620Z,0,3,,1023
ENOL,081650Z,0,2,,1023
ENOL,081720Z,340,4,,1022
ENOL,081750Z,340,4,,1022
ENOL,081820Z,0,0,,1022
ENOL,081850Z,0,2,,1022
ENOL,081920Z,190,3,,1021
ENOL,081950Z,180,3,,1021
ENOL,082020Z,170,3,,1021
ENOL,082050Z,180,3,,1021
ENOL,082120Z,190,4,,1020
ENOL,082150Z,210,4,,1020
ENOL,082220Z,200,4,,1020
ENOL,082250Z,240,4,,1019
ENOL,082320Z,250,4,,1019
ENOL,082350Z,0,2,,1018
ENOL,090020Z,220,3,,1018
ENOL,090050Z,0,2,,1018
ENOL,090120Z,190,3,,1017
ENOL,090150Z,0,2,,1016
ENOL,090220Z,140,10,,1016
ENOL,090250Z,130,12,,1015
ENOL,090320Z,130,13,,1015
ENOL,090350Z,130,15,,1014
ENOL,090420Z,140,14,,1014
ENOL,090450Z,130,13,,1014
ENOL,090450Z,130,13,,1014
ENOL,090520Z,140,13,,1013
ENOL,090550Z,140,16,,1013
ENOL,090620Z,140,18,,1012
ENOL,090650Z,140,19,,1012
ENOL,090720Z,140,16,,1011
ENOL,090750Z,140,16,,1011
ENOL,090820Z,140,16,,1011
ENOL,090850Z,140,14,,1011
ENOL,090920Z,150,13,,1011
ENOL,090950Z,150,10,,1011
ENOL,091020Z,190,7,,1011
ENOL,091050Z,230,15,,1011
ENOL,091120Z,260,20,,1011
ENOL,091150Z,270,20,,1012
ENOL,091220Z,320,17,,1012
ENOL,091250Z,330,19,,1014
ENOL,091320Z,330,18,,1015
ENOL,091350Z,330,18,,1016
ENOL,091420Z,330,17,,1017
ENOL,091450Z,330,17,,1017
ENOL,091520Z,330,16,,1018
ENOL,091550Z,340,17,,1018
ENOL,091620Z,320,14,,1019
ENOL,091650Z,330,13,,1020
ENOL,091720Z,310,12,,1020
ENOL,091750Z,330,12,,1020
ENOL,091820Z,320,10,,1021
ENOL,091850Z,330,11,,1021
ENOL,091920Z,310,10,,1021
ENOL,091950Z,330,11,,1022
ENOL,092020Z,300,15,,1022
ENOL,092050Z,310,7,,1022
ENOL,092120Z,320,9,,1022
ENOL,092150Z,320,8,,1022
ENOL,092220Z,300,8,,1022
ENOL,092250Z,320,12,,1023
ENOL,092320Z,340,10,,1023
ENOL,092350Z,310,7,,1023
ENOL,100020Z,300,7,,1023
ENOL,100050Z,340,4,,1023
ENOL,100120Z,310,5,,1023
ENOL,100150Z,300,10,,1023
ENOL,100220Z,320,7,,1024
ENOL,100250Z,320,8,,1023
ENOL,100320Z,320,7,,1023
ENOL,100350Z,320,8,,1023
ENOL,100420Z,300,6,,1024
ENOL,100450Z,290,5,,1024
ENOL,100520Z,270,8,,1024
ENOL,100550Z,270,7,,1024
ENOL,100620Z,270,8,,1024
ENOL,100650Z,280,8,,1024
ENOL,100720Z,290,7,,1024
ENOL,100750Z,280,5,,1024
ENOL,100820Z,250,5,,1024
ENOL,100850Z,260,3,,1024
ENOL,100920Z,250,4,,1024
ENOL,100950Z,260,6,,1024
ENOL,101020Z,0,3,,1024
ENOL,101050Z,350,6,,1024
ENOL,101120Z,0,3,,1024
ENOL,101150Z,30,3,,1024
ENOL,101220Z,360,5,,1024
ENOL,101250Z,80,5,,1024
ENOL,101320Z,100,4,,1023
ENOL,101350Z,110,3,,1023
ENOL,101420Z,120,5,,1023
ENOL,101450Z,110,4,,1023
ENOL,101520Z,100,6,,1023
ENOL,101550Z,110,6,,1022
ENOL,101620Z,120,6,,1022
ENOL,101650Z,110,5,,1022
ENOL,101720Z,130,4,,1022
ENOL,101750Z,140,6,,1022
ENOL,101820Z,170,6,,1022
ENOL,101850Z,220,7,,1022
ENOL,101920Z,210,8,,1023
ENOL,101950Z,230,8,,1023
ENOL,102020Z,260,9,,1023
ENOL,102050Z,250,7,,1023
ENOL,102120Z,260,5,,1023
ENOL,102150Z,200,3,,1023
ENOL,102220Z,180,2,,1023
ENOL,102250Z,110,3,,1023
ENOL,102320Z,120,5,,1023
ENOL,102350Z,130,10,,1023
ENOL,110020Z,140,9,,1023
ENOL,110050Z,130,8,,1023
ENOL,110120Z,130,9,,1022
ENOL,110150Z,130,11,,1022
ENOL,110220Z,130,10,,1022
ENOL,110250Z,130,9,,1022
ENOL,110320Z,130,9,,1022
ENOL,110350Z,140,11,,1022
ENOL,110420Z,140,10,,1022
ENOL,110450Z,140,10,,1022
ENOL,110520Z,140,12,,1022
ENOL,110550Z,130,12,,1022
ENOL,110620Z,130,13,,1022
ENOL,110650Z,130,12,,1022
ENOL,110720Z,140,10,,1022
ENOL,110750Z,130,11,,1022
ENOL,110820Z,130,12,,1022
ENOL,110850Z,130,12,,1022
ENOL,110920Z,130,12,,1022
ENOL,110950Z,130,13,,1022
ENOL,111020Z,140,12,,1022
ENOL,111050Z,130,12,,1022
ENOL,111120Z,130,11,,1022
ENOL,111150Z,130,9,,1023
ENOL,111220Z,130,10,,1023
ENOL,111250Z,130,9,,1022
ENOL,111320Z,130,9,,1023
ENOL,111350Z,130,8,,1023
ENOL,111420Z,130,9,,1023
ENOL,111450Z,140,6,,1023
ENOL,111520Z,120,6,,1022
ENOL,111550Z,130,8,,1022
ENOL,111620Z,130,9,,1022
ENOL,111650Z,130,9,,1022
ENOL,111720Z,130,10,,1022
ENOL,111750Z,130,8,,1022
ENOL,111820Z,130,6,,1022
ENOL,111850Z,150,5,,1022
ENOL,111920Z,220,3,,1022
ENOL,111950Z,350,3,,1022
ENOL,112020Z,70,3,,1022
ENOL,112050Z,80,2,,1022
ENOL,112120Z,100,5,,1022
ENOL,112150Z,80,4,,1022
ENOL,112220Z,80,7,,1022
ENOL,112250Z,110,6,,1021
ENOL,112320Z,120,8,,1022
ENOL,112350Z,100,6,,1021
ENOL,120020Z,100,10,,1021
ENOL,120050Z,110,7,,1021
ENOL,120120Z,110,7,,1021
ENOL,120150Z,110,6,,1021
ENOL,120220Z,120,6,,1021
ENOL,120250Z,120,3,,1021
ENOL,120320Z,0,2,,1021
ENOL,120350Z,0,0,,1021
ENOL,120420Z,320,2,,1021
ENOL,120450Z,0,1,,1021
ENOL,120520Z,0,2,,1021
ENOL,120550Z,0,1,,1021
ENOL,120620Z,0,1,,1021
ENOL,120650Z,0,0,,1021
ENOL,120720Z,60,3,,1022
ENOL,120750Z,90,5,,1022
ENOL,120820Z,110,8,,1022
ENOL,120850Z,110,8,,1022
ENOL,120920Z,110,7,,1022
ENOL,120950Z,110,9,,1022
ENOL,121020Z,110,6,,1022
ENOL,121050Z,110,6,,1022
ENOL,121120Z,100,4,,1021
ENOL,121150Z,100,5,,1021
ENOL,121220Z,110,5,,1021
ENOL,121250Z,90,6,,1021
ENOL,121320Z,110,8,,1021
ENOL,121350Z,110,5,,1021
ENOL,121420Z,90,3,,1021
ENOL,121450Z,300,6,,1021
ENOL,121520Z,300,5,,1021
ENOL,121550Z,340,4,,1021
ENOL,121620Z,350,6,,1021
ENOL,121650Z,10,3,,1021
ENOL,121720Z,350,3,,1020
ENOL,121750Z,20,3,,1021
ENOL,121820Z,320,5,,1021
ENOL,121850Z,330,5,,1021
ENOL,121920Z,360,7,,1020
ENOL,121950Z,20,6,,1020
ENOL,122020Z,30,6,,1020
ENOL,122050Z,40,6,,1020
ENOL,122120Z,40,5,,1020
ENOL,122150Z,60,5,,1020
ENOL,122220Z,80,4,,1020
ENOL,122250Z,0,2,,1020
ENOL,122320Z,90,2,,1020
ENOL,122350Z,90,3,,1020
ENOL,130020Z,100,4,,1019
ENOL,130050Z,90,4,,1019
ENOL,130150Z,120,5,,1019
ENOL,130220Z,100,4,,1019
ENOL,130250Z,100,4,,1019
ENOL,130320Z,90,5,,1019
ENOL,130350Z,120,7,,1019
ENOL,130420Z,120,6,,1019
ENOL,130450Z,120,6,,1019
ENOL,130520Z,140,6,,1019
ENOL,130550Z,140,6,,1018
ENOL,130620Z,130,7,,1018
ENOL,130650Z,130,7,,1018
ENOL,130720Z,130,7,,1018
ENOL,130750Z,160,6,,1018
ENOL,130820Z,160,5,,1017
ENOL,130850Z,140,3,,1017
ENOL,130920Z,90,4,,1017
ENOL,130950Z,100,5,,1017
ENOL,131020Z,100,4,,1016
ENOL,131050Z,80,4,,1016
ENOL,131120Z,0,4,,1016
ENOL,131150Z,350,7,,1015
ENOL,131220Z,350,8,,1015
ENOL,131250Z,360,7,,1015
ENOL,131320Z,360,8,,1014
ENOL,131350Z,350,8,,1014
ENOL,131420Z,350,8,,1014
ENOL,131450Z,360,7,,1014
ENOL,131520Z,310,5,,1014
ENOL,131550Z,340,6,,1014
ENOL,131620Z,240,6,,1014
ENOL,131650Z,0,3,,1014
ENOL,131720Z,240,6,,1014
ENOL,131750Z,300,5,,1014
ENOL,131820Z,290,5,,1014
ENOL,131850Z,230,5,,1014
ENOL,131920Z,220,4,,1014
ENOL,131950Z,230,3,,1014
ENOL,132020Z,230,3,,1014
ENOL,132050Z,320,3,,1014
ENOL,132120Z,310,5,,1014
ENOL,132150Z,320,4,,1014
ENOL,132220Z,260,1,,1014
ENOL,132250Z,320,3,,1014
ENOL,132320Z,350,4,,1014
ENOL,132350Z,260,5,,1014
ENOL,140020Z,220,3,,1014
ENOL,140050Z,230,3,,1014
ENOL,140120Z,0,0,,1014
ENOL,140150Z,90,5,,1014
ENOL,140220Z,120,4,,1014
ENOL,140250Z,200,2,,1014
ENOL,140320Z,130,2,,1014
ENOL,140350Z,100,3,,1014
ENOL,140420Z,100,4,,1014
ENOL,140450Z,110,5,,1013
ENOL,140520Z,120,7,,1013
ENOL,140550Z,110,7,,1013
ENOL,140620Z,110,8,,1013
ENOL,140650Z,110,8,,1013
ENOL,140720Z,110,8,,1013
ENOL,140750Z,110,8,,1013
ENOL,140820Z,110,6,,1013
ENOL,140850Z,100,3,,1013
ENOL,140920Z,210,4,,1013
ENOL,140950Z,220,4,,1013
ENOL,141020Z,0,3,,1013
ENOL,141050Z,0,3,,1013
ENOL,141120Z,0,3,,1013
ENOL,141150Z,0,2,,1013
ENOL,141220Z,0,0,,1013
